,Borough,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
0,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Kinetic Sports Club,40.89221928580828,-73.81810901930359,Gym
1,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Xtreme Fitness Westchester,40.91491145533141,-73.83732854039009,Gym
2,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Flex Appeal Gym,40.91491723898867,-73.83733333359596,Gym
3,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Crunch,40.8726353,-73.87484719999999,Gym / Fitness Center
4,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Blink Fitness Yonkers,40.92617646498042,-73.8534625933103,Gym
5,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Planet Fitness,40.86329786974066,-73.83556764832478,Gym / Fitness Center
6,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Blink Gunhill,40.878786963219405,-73.8654270018749,Gym
7,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Blink Fitness Gun Hill,40.87891,-73.86517,Gym
8,Bronx,Wakefield,40.89470517661004,-73.8472005205491,24 Hour Fitness,40.89229756193752,-73.82047365234841,Gym / Fitness Center
9,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Bronx Martial Arts Academy,40.865721,-73.857529,Martial Arts Dojo
10,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Soma Health Club,40.878626647792125,-73.87232191797133,Gym
11,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Powerhouse Gym,40.92558717228817,-73.85546440517064,Gym
12,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Ice Hutch,40.89913676510219,-73.81837173980966,Skating Rink
13,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Mount Vernon Barbell,40.91169084741559,-73.85058190359328,Gym
14,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Rev Cycle Studio,40.902782,-73.86545,Gym / Fitness Center
15,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Jog,40.91142,-73.85294,Gym / Fitness Center
16,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Omni Health and Fitness Complex,40.89199559349656,-73.81869914701822,Gym / Fitness Center
17,Bronx,Wakefield,40.89470517661004,-73.8472005205491,24 Hour Fitness,40.86781839234004,-73.82498414619204,Gym / Fitness Center
18,Bronx,Wakefield,40.89470517661004,-73.8472005205491,FORMFiiT,40.9127183340499,-73.83751273155212,Gym / Fitness Center
19,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Strong Bodies Gym,40.87512195409144,-73.85121889283334,Gym
20,Bronx,Wakefield,40.89470517661004,-73.8472005205491,X-Treme Fitness Gym,40.91402313725544,-73.83756148137026,Gym
21,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Extreme Gyn Mount Vernon,40.915083,-73.837489,Gym
22,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Community Fitness,40.88005458795726,-73.82602833097476,Gym
23,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Omni Gym,40.89203585,-73.818636,Gym
24,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Mount Vernon Sports Club,40.916081,-73.83746,Gym
25,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Expression Tae Kwon Do,40.912503,-73.823167,College Gym
26,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Mosholu Montefiore Community Center,40.87777014162866,-73.8749304568798,Gym / Fitness Center
27,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Amalgamated Gym - by the City Steps,40.88509525720765,-73.89301800078279,Gym
28,Bronx,Wakefield,40.89470517661004,-73.8472005205491,CrossFit Gotham,40.92384963993449,-73.84174778047206,Gym
29,Bronx,Wakefield,40.89470517661004,-73.8472005205491,24 Hour Fitness,40.9237,-73.8587,Gym / Fitness Center
30,Bronx,Wakefield,40.89470517661004,-73.8472005205491,VM fitness room,40.91837692260742,-73.82100677490234,Gym
31,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Bronxville Training by Design,40.9289317581281,-73.84114980697632,Gym / Fitness Center
32,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Private Gym,40.8852364893055,-73.89295484084073,Gym
33,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Baxter Shorin-Ryu Karate Dojo,40.91301146461852,-73.8498768026399,Martial Arts Dojo
34,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Boxingology LLC,40.89855560000001,-73.8389788,Boxing Gym
35,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Hot Yoga Journeys,40.91989517211914,-73.86119842529297,Yoga Studio
36,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Stretch Yoga,40.92029373561437,-73.86747101203787,Yoga Studio
37,Bronx,Wakefield,40.89470517661004,-73.8472005205491,The Yoga Room,40.90853887590573,-73.81125039737576,Yoga Studio
38,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Radiate Yoga,40.911843,-73.81246,Yoga Studio
39,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Relson Gracie Jiu-Jitsu NY,40.883453124929865,-73.8161890115025,Martial Arts Dojo
40,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Prasanthi Studio,40.913233437064896,-73.80874764093181,Yoga Studio
41,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Renzo Gracie Rockland,40.866398417803666,-73.84764094923598,Martial Arts Dojo
42,Bronx,Wakefield,40.89470517661004,-73.8472005205491,American Olympic Karate,40.912571667034165,-73.88296382950608,Martial Arts Dojo
43,Bronx,Wakefield,40.89470517661004,-73.8472005205491,USA Martial Arts,40.865686180297004,-73.86732289036128,Martial Arts Dojo
44,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Ideal & Enhancement Foot Spa,40.91333263620391,-73.80837313128279,Alternative Healer
45,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Weight Watchers (High Ridge Center),40.918961,-73.869489,Weight Loss Center
46,Bronx,Wakefield,40.89470517661004,-73.8472005205491,DRS2HEALTH® Holistic Doctors,40.8783,-73.88061,Alternative Healer
47,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Nirvana Integrative Medicine,40.85978,-73.84365,Doctor's Office
48,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Bronx River Park Running Trails,40.892309710486785,-73.86345692095365,Track
49,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Lincoln Hs Track,40.92291574089207,-73.87305270186398,Track
50,Bronx,Wakefield,40.89470517661004,-73.8472005205491,Train Tracks,40.8607892198023,-73.8573236449103,Track
51,Bronx,Co-op City,40.87429419303015,-73.82993910812405,"iLoveKickboxing - Bronx, NY",40.8528708,-73.8280849,Gym
52,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Planet Fitness,40.86329786974066,-73.83556764832478,Gym / Fitness Center
53,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Kinetic Sports Club,40.89221928580828,-73.81810901930359,Gym
54,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Dolphin Fitness,40.85394190070912,-73.843595864553,Gym
55,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Planet Fitness,40.84829046054853,-73.83087490241945,Gym / Fitness Center
56,Bronx,Co-op City,40.87429419303015,-73.82993910812405,LA Fitness,40.84973909541106,-73.84194912982557,Gym / Fitness Center
57,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Bronx Martial Arts Academy,40.865721,-73.857529,Martial Arts Dojo
58,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Planet Fitness,40.85428219377084,-73.86778531376146,Gym / Fitness Center
59,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Crunch,40.8726353,-73.87484719999999,Gym / Fitness Center
60,Bronx,Co-op City,40.87429419303015,-73.82993910812405,New York Athletic Club (Travers Island),40.88530232163114,-73.78946013193215,Gym / Fitness Center
61,Bronx,Co-op City,40.87429419303015,-73.82993910812405,24 Hour Fitness,40.89229756193752,-73.82047365234841,Gym / Fitness Center
62,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Blink Gunhill,40.878786963219405,-73.8654270018749,Gym
63,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Blink Fitness Gun Hill,40.87891,-73.86517,Gym
64,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Soma Health Club,40.878626647792125,-73.87232191797133,Gym
65,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Ice Hutch,40.89913676510219,-73.81837173980966,Skating Rink
66,Bronx,Co-op City,40.87429419303015,-73.82993910812405,24 Hour Fitness,40.86781839234004,-73.82498414619204,Gym / Fitness Center
67,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Community Fitness,40.88005458795726,-73.82602833097476,Gym
68,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Strong Bodies Gym,40.87512195409144,-73.85121889283334,Gym
69,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Omni Health and Fitness Complex,40.89199559349656,-73.81869914701822,Gym / Fitness Center
70,Bronx,Co-op City,40.87429419303015,-73.82993910812405,WSPT,40.8462915,-73.8423378,Medical Center
71,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Omni Gym,40.89203585,-73.818636,Gym
72,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Thin Is In,40.85126017003757,-73.83003169695941,Gym / Fitness Center
73,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Kd Sessions,40.853359,-73.843275,Gym / Fitness Center
74,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Falk Recreation Center,40.85210353038649,-73.8448602927656,Gym
75,Bronx,Co-op City,40.87429419303015,-73.82993910812405,B-Well Studio,40.854107025311755,-73.85398127352735,Gym / Fitness Center
76,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Bronx Body Fitness,40.846392795821544,-73.83297910951312,Gym / Fitness Center
77,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Curves,40.851436655280104,-73.85193102794608,Gym / Fitness Center
78,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Studio Fitness,40.84635452382291,-73.81968136530611,Gym / Fitness Center
79,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Bronx House Fitness,40.85671688449596,-73.86075784360689,Gym
80,Bronx,Co-op City,40.87429419303015,-73.82993910812405,LA Fitness Offices,40.844056935345684,-73.83859529664026,Gym / Fitness Center
81,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Gym Dandy,40.88618029764821,-73.79143634224977,Gym
82,Bronx,Co-op City,40.87429419303015,-73.82993910812405,NYAC Travers Island Fitness Center,40.885467540127955,-73.79068952088699,Gym
83,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Mosholu Montefiore Community Center,40.87777014162866,-73.8749304568798,Gym / Fitness Center
84,Bronx,Co-op City,40.87429419303015,-73.82993910812405,FinerStudio,40.845729637199675,-73.85861485580061,Gym
85,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Ultimate Studio Martial Arts,40.85241455107832,-73.86754870547081,College Gym
86,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Relson Gracie Jiu-Jitsu NY,40.883453124929865,-73.8161890115025,Martial Arts Dojo
87,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Renzo Gracie Rockland,40.866398417803666,-73.84764094923598,Martial Arts Dojo
88,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Excel Yoga,40.8476589,-73.83093823,Yoga Studio
89,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Bronx Dahn Yoga Center,40.850442521325945,-73.85175873742912,Yoga Studio
90,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Excel Martial Arts,40.84785132853687,-73.83104764101763,Martial Arts Dojo
91,Bronx,Co-op City,40.87429419303015,-73.82993910812405,USA Martial Arts,40.865686180297004,-73.86732289036128,Martial Arts Dojo
92,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Bronx Jiu-Jitsu,40.84461730427272,-73.83083661838532,Martial Arts Dojo
93,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Boxingology LLC,40.89855560000001,-73.8389788,Boxing Gym
94,Bronx,Co-op City,40.87429419303015,-73.82993910812405,The Weight NP,40.85799159186181,-73.84300589561462,Weight Loss Center
95,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Nirvana Integrative Medicine,40.85978,-73.84365,Doctor's Office
96,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Weight watchers,40.84626346628677,-73.81970325440255,Weight Loss Center
97,Bronx,Co-op City,40.87429419303015,-73.82993910812405,WW (Weight Watchers),40.846198,-73.8197219,Weight Loss Center
98,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Pelham Bay Park Outdoor Track,40.84868809414734,-73.82228910251595,Track
99,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Bronx River Park Running Trails,40.892309710486785,-73.86345692095365,Track
100,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Tredmil,40.85468646476076,-73.83561444791782,Track
101,Bronx,Co-op City,40.87429419303015,-73.82993910812405,Train Tracks,40.8607892198023,-73.8573236449103,Track
102,Bronx,Eastchester,40.88755567735082,-73.82780644716419,Kinetic Sports Club,40.89221928580828,-73.81810901930359,Gym
103,Bronx,Eastchester,40.88755567735082,-73.82780644716419,"iLoveKickboxing - Bronx, NY",40.8528708,-73.8280849,Gym
104,Bronx,Eastchester,40.88755567735082,-73.82780644716419,Planet Fitness,40.86329786974066,-73.83556764832478,Gym / Fitness Center
105,Bronx,Eastchester,40.88755567735082,-73.82780644716419,24 Hour Fitness,40.89229756193752,-73.82047365234841,Gym / Fitness Center
106,Bronx,Eastchester,40.88755567735082,-73.82780644716419,Xtreme Fitness Westchester,40.91491145533141,-73.83732854039009,Gym
107,Bronx,Eastchester,40.88755567735082,-73.82780644716419,New York Athletic Club (Travers Island),40.88530232163114,-73.78946013193215,Gym / Fitness Center
108,Bronx,Eastchester,40.88755567735082,-73.82780644716419,Dolphin Fitness,40.85394190070912,-73.843595864553,Gym
109,Bronx,Eastchester,40.88755567735082,-73.82780644716419,Flex Appeal Gym,40.91491723898867,-73.83733333359596,Gym
110,Bronx,Eastchester,40.88755567735082,-73.82780644716419,Bronx Martial Arts Academy,40.865721,-73.857529,Martial Arts Dojo
111,Bronx,Eastchester,40.88755567735082,-73.82780644716419,Blink Gunhill,40.878786963219405,-73.8654270018749,Gym
112,Bronx,Eastchester,40.88755567735082,-73.82780644716419,Blink Fitness Gun Hill,40.87891,-73.86517,Gym
113,Bronx,Eastchester,40.88755567735082,-73.82780644716419,Soma Health Club,40.878626647792125,-73.87232191797133,Gym
114,Bronx,Eastchester,40.88755567735082,-73.82780644716419,New Rochelle YMCA,40.89986454510057,-73.79128563721439,Gym
115,Bronx,Eastchester,40.88755567735082,-73.82780644716419,Ice Hutch,40.89913676510219,-73.81837173980966,Skating Rink
116,Bronx,Eastchester,40.88755567735082,-73.82780644716419,Omni Health and Fitness Complex,40.89199559349656,-73.81869914701822,Gym / Fitness Center
117,Bronx,Eastchester,40.88755567735082,-73.82780644716419,24 Hour Fitness,40.86781839234004,-73.82498414619204,Gym / Fitness Center
118,Bronx,Eastchester,40.88755567735082,-73.82780644716419,Community Fitness,40.88005458795726,-73.82602833097476,Gym
119,Bronx,Eastchester,40.88755567735082,-73.82780644716419,Omni Gym,40.89203585,-73.818636,Gym
120,Bronx,Eastchester,40.88755567735082,-73.82780644716419,Strong Bodies Gym,40.87512195409144,-73.85121889283334,Gym
121,Bronx,Eastchester,40.88755567735082,-73.82780644716419,Mount Vernon Barbell,40.91169084741559,-73.85058190359328,Gym
122,Bronx,Eastchester,40.88755567735082,-73.82780644716419,Expression Tae Kwon Do,40.912503,-73.823167,College Gym
123,Bronx,Eastchester,40.88755567735082,-73.82780644716419,FORMFiiT,40.9127183340499,-73.83751273155212,Gym / Fitness Center
124,Bronx,Eastchester,40.88755567735082,-73.82780644716419,X-Treme Fitness Gym,40.91402313725544,-73.83756148137026,Gym
125,Bronx,Eastchester,40.88755567735082,-73.82780644716419,Gym Dandy,40.88618029764821,-73.79143634224977,Gym
126,Bronx,Eastchester,40.88755567735082,-73.82780644716419,NYAC Travers Island Fitness Center,40.885467540127955,-73.79068952088699,Gym
127,Bronx,Eastchester,40.88755567735082,-73.82780644716419,Extreme Gyn Mount Vernon,40.915083,-73.837489,Gym
128,Bronx,Eastchester,40.88755567735082,-73.82780644716419,Mount Vernon Sports Club,40.916081,-73.83746,Gym
129,Bronx,Eastchester,40.88755567735082,-73.82780644716419,Jog,40.91142,-73.85294,Gym / Fitness Center
130,Bronx,Eastchester,40.88755567735082,-73.82780644716419,Columbus Elementary School,40.909690878406195,-73.79903652653132,Gym
131,Bronx,Eastchester,40.88755567735082,-73.82780644716419,VM fitness room,40.91837692260742,-73.82100677490234,Gym
132,Bronx,Eastchester,40.88755567735082,-73.82780644716419,Bodyware Personal Training,40.91503656956574,-73.80786570329798,Gym / Fitness Center
133,Bronx,Eastchester,40.88755567735082,-73.82780644716419,Rev Cycle Studio,40.902782,-73.86545,Gym / Fitness Center
134,Bronx,Eastchester,40.88755567735082,-73.82780644716419,Rhodes Kajukenbo & The Pit New Rochelle,40.9048673139362,-73.78708750470749,Gym
135,Bronx,Eastchester,40.88755567735082,-73.82780644716419,Relson Gracie Jiu-Jitsu NY,40.883453124929865,-73.8161890115025,Martial Arts Dojo
136,Bronx,Eastchester,40.88755567735082,-73.82780644716419,The Yoga Room,40.90853887590573,-73.81125039737576,Yoga Studio
137,Bronx,Eastchester,40.88755567735082,-73.82780644716419,Radiate Yoga,40.911843,-73.81246,Yoga Studio
138,Bronx,Eastchester,40.88755567735082,-73.82780644716419,Prasanthi Studio,40.913233437064896,-73.80874764093181,Yoga Studio
139,Bronx,Eastchester,40.88755567735082,-73.82780644716419,Boxingology LLC,40.89855560000001,-73.8389788,Boxing Gym
140,Bronx,Eastchester,40.88755567735082,-73.82780644716419,Renzo Gracie Rockland,40.866398417803666,-73.84764094923598,Martial Arts Dojo
141,Bronx,Eastchester,40.88755567735082,-73.82780644716419,NR YMCA Sailfish,40.89982517952566,-73.79129846774732,Gym Pool
142,Bronx,Eastchester,40.88755567735082,-73.82780644716419,Baxter Shorin-Ryu Karate Dojo,40.91301146461852,-73.8498768026399,Martial Arts Dojo
143,Bronx,Eastchester,40.88755567735082,-73.82780644716419,Taikushink School Of Karate,40.90277974858561,-73.78976843733469,Martial Arts Dojo
144,Bronx,Eastchester,40.88755567735082,-73.82780644716419,Ideal & Enhancement Foot Spa,40.91333263620391,-73.80837313128279,Alternative Healer
145,Bronx,Eastchester,40.88755567735082,-73.82780644716419,The Weight NP,40.85799159186181,-73.84300589561462,Weight Loss Center
146,Bronx,Eastchester,40.88755567735082,-73.82780644716419,Nirvana Integrative Medicine,40.85978,-73.84365,Doctor's Office
147,Bronx,Eastchester,40.88755567735082,-73.82780644716419,Bronx River Park Running Trails,40.892309710486785,-73.86345692095365,Track
148,Bronx,Eastchester,40.88755567735082,-73.82780644716419,Tredmil,40.85468646476076,-73.83561444791782,Track
149,Bronx,Eastchester,40.88755567735082,-73.82780644716419,Train Tracks,40.8607892198023,-73.8573236449103,Track
150,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Riverdale YM-YWHA,40.90504914923492,-73.90810534596709,Social Club
151,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Blink Fitness Riverdale,40.87714687429521,-73.90583697267095,Gym
152,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Crunch,40.8726353,-73.87484719999999,Gym / Fitness Center
153,Bronx,Fieldston,40.895437426903875,-73.90564259591689,JCC,40.912835615501955,-73.94429627901619,Gym
154,Bronx,Fieldston,40.895437426903875,-73.90564259591689,TCR The Club of Riverdale,40.8786283,-73.9145678,Tennis Stadium
155,Bronx,Fieldston,40.895437426903875,-73.90564259591689,APEX - Lehman College,40.87484924787048,-73.89329612833,Gym
156,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Lucille Roberts,40.8621123,-73.8998182,Gym
157,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Blink Gunhill,40.878786963219405,-73.8654270018749,Gym
158,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Blink Fitness Gun Hill,40.87891,-73.86517,Gym
159,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Soma Health Club,40.878626647792125,-73.87232191797133,Gym
160,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Planet Fitness,40.8740876399889,-73.90913665215993,Gym / Fitness Center
161,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Bikram Yoga,40.876843690797934,-73.90620384419528,Yoga Studio
162,Bronx,Fieldston,40.895437426903875,-73.90564259591689,24 Hour Fitness,40.880592396333974,-73.90825497205688,Gym / Fitness Center
163,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Alumni Hall @ Manhattan College,40.890644,-73.9015,College Gym
164,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Draddy Fitness Room,40.8908056633633,-73.90117847626182,College Gym
165,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Amalgamated Gym - by the City Steps,40.88509525720765,-73.89301800078279,Gym
166,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Draddy Gymnasium,40.890750624682234,-73.89970484013106,College Gym
167,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Riverdale Country School Gym,40.899406,-73.898835,College Gym
168,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Spuyten Duyvil Crossfit,40.887847,-73.907061,Gym / Fitness Center
169,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Russian Mission Gym,40.90286756006436,-73.90203243755298,Gym
170,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Kenshikaikan Karate-Do,40.88744205401593,-73.90608018610105,College Gym
171,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Planet Fitness,40.86261880907894,-73.89439013170312,Gym / Fitness Center
172,Bronx,Fieldston,40.895437426903875,-73.90564259591689,The Waterford Gym,40.88737081811338,-73.903673188078,Gym
173,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Bread and Yoga,40.8682294804136,-73.91802773071818,Yoga Studio
174,Bronx,Fieldston,40.895437426903875,-73.90564259591689,24 Hour Fitness,40.861418551442696,-73.89146133625549,Gym / Fitness Center
175,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Hayden On Hudson Gym,40.888722,-73.917011,Gym
176,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Medina Fitness Studio,40.9073506361031,-73.90410512496584,Gym
177,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Bronx Barbell Club,40.88722448185824,-73.90516155550382,Athletics & Sports
178,Bronx,Fieldston,40.895437426903875,-73.90564259591689,3210 Riverdale Avenue - Wellness Center & Gym,40.88274556055887,-73.90762471971445,Gym
179,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Workout Room @ The Bentley,40.88446077550884,-73.89554858786651,Gym
180,Bronx,Fieldston,40.895437426903875,-73.90564259591689,SkyClub Gym,40.908909669848406,-73.90575647864802,Gym
181,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Skyclub,40.90891025671965,-73.90545061993315,Gym / Fitness Center
182,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Planet Fitness,40.86447403523847,-73.9262730490782,Gym / Fitness Center
183,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Private Gym,40.8852364893055,-73.89295484084073,Gym
184,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Uptown Sports Complex,40.88027120773348,-73.90316369123875,Gym / Fitness Center
185,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Astral Fitness & Wellness Center,40.87670526507199,-73.90637207670373,Gym
186,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Build N Box,40.87984709875546,-73.90430205886244,Gym / Fitness Center
187,Bronx,Fieldston,40.895437426903875,-73.90564259591689,24 Hour Fitness,40.86259253376029,-73.89723268856744,Gym / Fitness Center
188,Bronx,Fieldston,40.895437426903875,-73.90564259591689,U.S.K. Tae Kwon Do,40.87925374096617,-73.90461841311556,College Gym
189,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Spellman Dance Studio,40.91166327424122,-73.90770360901882,College Gym
190,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Trainers Room,40.91430799287953,-73.9061663074976,College Gym
191,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Worldwide Boxing Gym,40.8757945140387,-73.88803675288526,Gym
192,Bronx,Fieldston,40.895437426903875,-73.90564259591689,The Wolverine Cage,40.87857644779618,-73.89004946144176,Gym
193,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Cardinal Hayes Auditorium,40.91266429513899,-73.90641465783119,College Gym
194,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Gym,40.91647680161422,-73.90103914741309,Gym
195,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Manhattan College Weight Room,40.872487,-73.906045,College Gym
196,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Blink Fitness,40.8738947,-73.8888343,Gym
197,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Columbia University Boathouse,40.870507337262396,-73.91656949209857,College Gym
198,Bronx,Fieldston,40.895437426903875,-73.90564259591689,CNBC Powerzone,40.89466652333487,-73.94295962056934,Gym / Fitness Center
199,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Campbell Sports Center - Columbia University,40.87178952945801,-73.9144165607695,College Gym
200,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Mosholu Montefiore Community Center,40.87777014162866,-73.8749304568798,Gym / Fitness Center
201,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Unilever Fitness Center,40.8923101260641,-73.94488612873866,Gym / Fitness Center
202,Bronx,Fieldston,40.895437426903875,-73.90564259591689,207 ST Fitness Club,40.86646419273862,-73.9164941398756,Gym
203,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Rev Cycle Studio,40.902782,-73.86545,Gym / Fitness Center
204,Bronx,Fieldston,40.895437426903875,-73.90564259591689,PRX,40.86703737701985,-73.92333216065711,Gym
205,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Gears Fitness,40.86902041116445,-73.88222515583038,Gym
206,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Zoila's Nutrition Center,40.92703090197082,-73.89559864997864,Gym / Fitness Center
207,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Hanuman Health Club,40.864058956707,-73.91918540961892,Gym / Fitness Center
208,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Fitness one-on-one,40.88437954702189,-73.94893521989846,Gym
209,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Murphy Field,40.86350191070408,-73.88434011705444,College Gym
210,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Peter Jay Sharp Athletic and Recreation Center - The College of Mount Saint Vincent,40.91344257351027,-73.90623626547844,Basketball Court
211,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Lehman College,40.87361030908704,-73.8936996459961,University
212,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Old Gym Building - Lehman College,40.87219552416185,-73.89512523441805,College Academic Building
213,Bronx,Fieldston,40.895437426903875,-73.90564259591689,St. James Recreation Center,40.8647161304083,-73.89901033404219,Athletics & Sports
214,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Walton High School,40.87058752767187,-73.8967558846264,High School
215,Bronx,Fieldston,40.895437426903875,-73.90564259591689,Instructional Support Services Program (ISSP): Academic Center for Excellence (ACE) at Lehman College,40.872036,-73.894753,Student Center
216,Bronx,Fieldston,40.895437426903875,-73.90564259591689,One Yoga For All,40.880527,-73.910067,Yoga Studio
